Fecha,País,Número de vistas de página
11 oct 2019,Argentina,46
11 oct 2019,Brazil,2
12 oct 2019,Argentina,26
13 oct 2019,Argentina,217
13 oct 2019,Colombia,1
13 oct 2019,Peru,2
14 oct 2019,Mexico,5
14 oct 2019,United States,3
14 oct 2019,Argentina,83
15 oct 2019,Argentina,130
15 oct 2019,Mexico,1
15 oct 2019,Spain,9
16 oct 2019,France,3
16 oct 2019,Mexico,3
16 oct 2019,Netherlands,1
16 oct 2019,Argentina,158
16 oct 2019,Chile,1
17 oct 2019,United States,5
17 oct 2019,Argentina,238
17 oct 2019,Dominican Republic,1
18 oct 2019,Argentina,129
18 oct 2019,Brazil,1
19 oct 2019,Brazil,2
19 oct 2019,United States,8
19 oct 2019,Spain,1
19 oct 2019,Argentina,56
20 oct 2019,Argentina,29
20 oct 2019,Colombia,1
21 oct 2019,Peru,3
21 oct 2019,Argentina,142
21 oct 2019,Spain,1
21 oct 2019,Brazil,2
22 oct 2019,Argentina,196
22 oct 2019,Canada,1
22 oct 2019,Colombia,1
22 oct 2019,Brazil,2
23 oct 2019,United States,1
23 oct 2019,Spain,1
23 oct 2019,Argentina,176
24 oct 2019,Argentina,135
24 oct 2019,United States,1
24 oct 2019,Paraguay,19
25 oct 2019,Argentina,107
26 oct 2019,Argentina,7
26 oct 2019,Mexico,1
27 oct 2019,Argentina,41
27 oct 2019,Mexico,7
27 oct 2019,United States,7
27 oct 2019,Colombia,1
28 oct 2019,Argentina,161
28 oct 2019,United States,2
29 oct 2019,Argentina,481
29 oct 2019,Brazil,12
29 oct 2019,United States,11
29 oct 2019,Ukraine,2
30 oct 2019,Spain,1
30 oct 2019,Argentina,149
31 oct 2019,Argentina,148
31 oct 2019,Spain,1
31 oct 2019,Mexico,1
1 nov 2019,Argentina,159
2 nov 2019,Argentina,26
2 nov 2019,Spain,2
3 nov 2019,Argentina,31
3 nov 2019,Colombia,1
3 nov 2019,Chile,1
4 nov 2019,Spain,1
4 nov 2019,Japan,1
4 nov 2019,Paraguay,1
4 nov 2019,Argentina,172
5 nov 2019,Argentina,143
5 nov 2019,Netherlands,1
5 nov 2019,Switzerland,2
6 nov 2019,Argentina,202
6 nov 2019,Spain,1
6 nov 2019,(not set),1
6 nov 2019,Japan,1
7 nov 2019,Canada,15
7 nov 2019,Argentina,150
7 nov 2019,Spain,1
8 nov 2019,Argentina,58
8 nov 2019,(not set),1
8 nov 2019,Mexico,3
9 nov 2019,Argentina,29
9 nov 2019,Paraguay,1
10 nov 2019,Spain,15
10 nov 2019,Argentina,29
10 nov 2019,Uruguay,2
11 nov 2019,Brazil,2
11 nov 2019,Ecuador,1
11 nov 2019,Belgium,1
11 nov 2019,Argentina,191
12 nov 2019,Venezuela,1
12 nov 2019,Argentina,116
13 nov 2019,Argentina,172
13 nov 2019,Spain,3
13 nov 2019,Brazil,2
14 nov 2019,Argentina,144
14 nov 2019,Brazil,1
15 nov 2019,Argentina,126
16 nov 2019,Argentina,31
16 nov 2019,Peru,4
16 nov 2019,Paraguay,1
17 nov 2019,Argentina,22
18 nov 2019,Argentina,41
18 nov 2019,United States,2
18 nov 2019,Mexico,4
19 nov 2019,Dominican Republic,1
19 nov 2019,Paraguay,1
19 nov 2019,Argentina,169
20 nov 2019,Spain,2
20 nov 2019,Argentina,130
21 nov 2019,Mexico,9
21 nov 2019,France,1
21 nov 2019,United States,4
21 nov 2019,Paraguay,1
21 nov 2019,Nicaragua,1
21 nov 2019,Spain,1
21 nov 2019,Brazil,2
21 nov 2019,Argentina,87
21 nov 2019,Peru,1
22 nov 2019,Argentina,59
22 nov 2019,Paraguay,9
22 nov 2019,Colombia,1
22 nov 2019,United States,9
23 nov 2019,Paraguay,3
23 nov 2019,Mexico,1
23 nov 2019,Argentina,62
24 nov 2019,Mexico,1
24 nov 2019,Paraguay,1
24 nov 2019,Spain,4
24 nov 2019,Belarus,1
24 nov 2019,Argentina,49
24 nov 2019,Peru,1
24 nov 2019,United States,1
25 nov 2019,Mexico,2
25 nov 2019,Germany,1
25 nov 2019,Argentina,90
26 nov 2019,Argentina,232
26 nov 2019,Mexico,1
26 nov 2019,Peru,6
26 nov 2019,Japan,1
27 nov 2019,Argentina,96
27 nov 2019,Paraguay,1
28 nov 2019,Bolivia,1
28 nov 2019,Argentina,143
29 nov 2019,Argentina,25
29 nov 2019,Spain,1
29 nov 2019,Bolivia,1
30 nov 2019,Bolivia,1
30 nov 2019,Argentina,30
30 nov 2019,Brazil,19
1 dic 2019,Peru,1
1 dic 2019,United States,3
1 dic 2019,Argentina,30
1 dic 2019,Uruguay,14
1 dic 2019,Mexico,1
2 dic 2019,United States,1
2 dic 2019,Argentina,48
2 dic 2019,France,1
3 dic 2019,Argentina,70
3 dic 2019,United States,2
3 dic 2019,Bolivia,1
3 dic 2019,Chile,1
3 dic 2019,Mexico,1
4 dic 2019,Ecuador,5
4 dic 2019,Argentina,88
4 dic 2019,United States,7
4 dic 2019,Mexico,1
5 dic 2019,Mexico,1
5 dic 2019,Ecuador,1
5 dic 2019,Paraguay,1
5 dic 2019,Argentina,76
6 dic 2019,Argentina,45
6 dic 2019,United States,14
6 dic 2019,France,1
6 dic 2019,Ecuador,1
6 dic 2019,Paraguay,1
6 dic 2019,Mexico,8
7 dic 2019,Argentina,23
8 dic 2019,United States,1
8 dic 2019,Argentina,30
8 dic 2019,Peru,2
9 dic 2019,Argentina,70
9 dic 2019,United States,1
10 dic 2019,United States,4
10 dic 2019,Colombia,1
10 dic 2019,France,14
10 dic 2019,Türkiye,3
10 dic 2019,Japan,1
10 dic 2019,Spain,5
10 dic 2019,Costa Rica,1
10 dic 2019,Italy,1
10 dic 2019,Mexico,6
10 dic 2019,Poland,7
10 dic 2019,Argentina,210
10 dic 2019,Taiwan,1
10 dic 2019,Peru,13
11 dic 2019,Switzerland,1
11 dic 2019,France,4
11 dic 2019,Ecuador,1
11 dic 2019,Argentina,42
11 dic 2019,Spain,1
12 dic 2019,Belgium,1
12 dic 2019,Argentina,69
12 dic 2019,Spain,7
13 dic 2019,Argentina,85
13 dic 2019,Brazil,13
13 dic 2019,Spain,1
13 dic 2019,Venezuela,2
14 dic 2019,Argentina,6
15 dic 2019,Paraguay,1
15 dic 2019,Argentina,13
16 dic 2019,Argentina,68
16 dic 2019,Mexico,1
17 dic 2019,Argentina,22
17 dic 2019,Spain,1
17 dic 2019,Paraguay,1
17 dic 2019,United States,1
18 dic 2019,United States,2
18 dic 2019,Brazil,1
18 dic 2019,Argentina,22
19 dic 2019,Spain,1
19 dic 2019,Argentina,54
19 dic 2019,Ecuador,1
20 dic 2019,Argentina,16
20 dic 2019,Colombia,1
21 dic 2019,United States,1
21 dic 2019,Argentina,1
22 dic 2019,Argentina,27
23 dic 2019,Argentina,42
24 dic 2019,Argentina,4
25 dic 2019,Argentina,13
25 dic 2019,United States,8
25 dic 2019,Brazil,5
25 dic 2019,Uruguay,1
26 dic 2019,Peru,1
26 dic 2019,Guatemala,2
26 dic 2019,Argentina,11
26 dic 2019,Ecuador,1
26 dic 2019,Brazil,6
27 dic 2019,Argentina,53
27 dic 2019,Brazil,4
28 dic 2019,Argentina,9
28 dic 2019,Brazil,1
29 dic 2019,Chile,1
29 dic 2019,Argentina,4
29 dic 2019,Spain,1
30 dic 2019,Ecuador,1
30 dic 2019,Argentina,51
31 dic 2019,Ecuador,1
31 dic 2019,Brazil,1
31 dic 2019,Argentina,1
1 ene 2020,Brazil,2
1 ene 2020,Argentina,13
2 ene 2020,Colombia,1
2 ene 2020,Argentina,5
2 ene 2020,Canada,1
3 ene 2020,Spain,1
3 ene 2020,Argentina,57
4 ene 2020,Cuba,4
4 ene 2020,Spain,2
4 ene 2020,Peru,1
4 ene 2020,Argentina,21
5 ene 2020,Argentina,5
6 ene 2020,Argentina,13
7 ene 2020,United States,1
7 ene 2020,Argentina,11
7 ene 2020,France,1
7 ene 2020,Peru,1
8 ene 2020,Argentina,52
9 ene 2020,Argentina,42
9 ene 2020,Spain,1
10 ene 2020,Argentina,21
11 ene 2020,Argentina,12
11 ene 2020,Brazil,7
12 ene 2020,Honduras,2
12 ene 2020,Argentina,1
12 ene 2020,Chile,1
13 ene 2020,Argentina,6
14 ene 2020,Latvia,1
14 ene 2020,Argentina,9
15 ene 2020,Argentina,6
16 ene 2020,Argentina,29
17 ene 2020,Argentina,29
18 ene 2020,Peru,6
18 ene 2020,Paraguay,3
18 ene 2020,Argentina,20
18 ene 2020,Brazil,16
19 ene 2020,Mexico,3
19 ene 2020,Argentina,2
19 ene 2020,Dominican Republic,1
19 ene 2020,Brazil,1
20 ene 2020,Brazil,1
20 ene 2020,Argentina,9
20 ene 2020,United States,3
21 ene 2020,Guatemala,1
21 ene 2020,Argentina,41
22 ene 2020,Argentina,14
22 ene 2020,Venezuela,1
23 ene 2020,Chile,1
23 ene 2020,Brazil,45
23 ene 2020,Argentina,5
23 ene 2020,Moldova,1
24 ene 2020,Argentina,30
25 ene 2020,United States,8
25 ene 2020,Mexico,1
25 ene 2020,Argentina,1
25 ene 2020,Paraguay,1
26 ene 2020,Argentina,4
26 ene 2020,Spain,1
27 ene 2020,United States,2
27 ene 2020,Argentina,12
27 ene 2020,Peru,2
28 ene 2020,Brazil,3
28 ene 2020,Argentina,24
28 ene 2020,United States,3
29 ene 2020,Argentina,13
29 ene 2020,United States,4
29 ene 2020,Nicaragua,3
30 ene 2020,Spain,1
30 ene 2020,Argentina,6
30 ene 2020,United States,2
30 ene 2020,Mexico,20
31 ene 2020,Argentina,22
31 ene 2020,Colombia,1
1 feb 2020,Argentina,1
1 feb 2020,Chile,1
1 feb 2020,Mexico,35
2 feb 2020,Argentina,25
3 feb 2020,Mexico,3
3 feb 2020,Argentina,44
4 feb 2020,Argentina,9
5 feb 2020,Mexico,1
5 feb 2020,Chile,2
5 feb 2020,Argentina,30
6 feb 2020,Argentina,46
7 feb 2020,Argentina,9
7 feb 2020,Guatemala,1
7 feb 2020,Paraguay,1
8 feb 2020,Argentina,7
8 feb 2020,United States,1
9 feb 2020,Paraguay,2
9 feb 2020,Argentina,9
9 feb 2020,Peru,1
9 feb 2020,Bolivia,1
10 feb 2020,Argentina,97
10 feb 2020,Guatemala,1
11 feb 2020,Guatemala,1
11 feb 2020,Argentina,112
11 feb 2020,Mexico,1
11 feb 2020,Dominican Republic,1
12 feb 2020,Argentina,49
12 feb 2020,Guatemala,4
13 feb 2020,Argentina,57
13 feb 2020,Guatemala,3
13 feb 2020,Peru,2
14 feb 2020,Canada,1
14 feb 2020,Argentina,45
15 feb 2020,Argentina,8
15 feb 2020,Brazil,1
15 feb 2020,Costa Rica,1
15 feb 2020,United States,1
16 feb 2020,Italy,1
16 feb 2020,Argentina,55
16 feb 2020,Bolivia,1
17 feb 2020,Colombia,5
17 feb 2020,United States,2
17 feb 2020,Argentina,116
18 feb 2020,Argentina,51
18 feb 2020,Uruguay,1
18 feb 2020,Spain,1
19 feb 2020,Uruguay,1
19 feb 2020,Argentina,82
19 feb 2020,Colombia,2
19 feb 2020,Germany,1
20 feb 2020,Guatemala,2
20 feb 2020,Argentina,58
20 feb 2020,Mexico,6
20 feb 2020,United States,10
20 feb 2020,Bolivia,1
20 feb 2020,Venezuela,2
21 feb 2020,Argentina,61
21 feb 2020,Peru,1
21 feb 2020,Ecuador,1
21 feb 2020,Guatemala,1
21 feb 2020,United States,1
21 feb 2020,Venezuela,1
22 feb 2020,Chile,1
22 feb 2020,Argentina,26
22 feb 2020,Ecuador,1
23 feb 2020,Argentina,22
23 feb 2020,Guatemala,1
23 feb 2020,Bolivia,1
23 feb 2020,Chile,1
24 feb 2020,Argentina,44
24 feb 2020,Paraguay,1
24 feb 2020,Bolivia,1
25 feb 2020,Argentina,23
25 feb 2020,Brazil,4
25 feb 2020,Cuba,1
26 feb 2020,Argentina,62
26 feb 2020,Guatemala,2
26 feb 2020,France,1
27 feb 2020,United States,3
27 feb 2020,Guatemala,5
27 feb 2020,Argentina,74
28 feb 2020,Colombia,1
28 feb 2020,Argentina,138
28 feb 2020,Germany,4
29 feb 2020,Argentina,35
1 mar 2020,El Salvador,1
1 mar 2020,Argentina,10
1 mar 2020,Peru,1
2 mar 2020,Argentina,171
2 mar 2020,Chile,3
2 mar 2020,Colombia,1
3 mar 2020,Argentina,219
3 mar 2020,Paraguay,1
3 mar 2020,United States,1
3 mar 2020,Colombia,3
4 mar 2020,United States,1
4 mar 2020,Mexico,1
4 mar 2020,Argentina,107
5 mar 2020,Argentina,99
5 mar 2020,United States,1
5 mar 2020,Spain,1
6 mar 2020,Argentina,134
7 mar 2020,Argentina,28
7 mar 2020,Guatemala,1
8 mar 2020,Mexico,7
8 mar 2020,Guatemala,1
8 mar 2020,Argentina,47
9 mar 2020,Chile,1
9 mar 2020,Argentina,37
9 mar 2020,Spain,1
10 mar 2020,United States,2
10 mar 2020,Argentina,135
10 mar 2020,Ukraine,6
11 mar 2020,Ecuador,1
11 mar 2020,Argentina,179
11 mar 2020,Sweden,1
12 mar 2020,Guatemala,1
12 mar 2020,Argentina,79
13 mar 2020,Mexico,1
13 mar 2020,Ecuador,1
13 mar 2020,Argentina,56
14 mar 2020,Argentina,29
15 mar 2020,Argentina,73
16 mar 2020,Spain,1
16 mar 2020,Argentina,128
17 mar 2020,Argentina,57
18 mar 2020,Spain,1
18 mar 2020,Colombia,2
18 mar 2020,Argentina,79
18 mar 2020,United States,1
18 mar 2020,Paraguay,1
19 mar 2020,Argentina,101
20 mar 2020,Venezuela,1
20 mar 2020,Argentina,199
20 mar 2020,Spain,1
21 mar 2020,United States,1
21 mar 2020,Argentina,111
22 mar 2020,Mexico,1
22 mar 2020,Argentina,42
23 mar 2020,Colombia,1
23 mar 2020,Argentina,203
23 mar 2020,United States,4
24 mar 2020,Brazil,1
24 mar 2020,Argentina,128
24 mar 2020,Spain,23
24 mar 2020,United States,19
24 mar 2020,France,1
25 mar 2020,Spain,1
25 mar 2020,Argentina,179
25 mar 2020,Puerto Rico,1
25 mar 2020,Mexico,1
25 mar 2020,Guatemala,3
25 mar 2020,United States,4
26 mar 2020,United States,1
26 mar 2020,Chile,1
26 mar 2020,Argentina,203
26 mar 2020,Mexico,1
26 mar 2020,Spain,4
27 mar 2020,Bolivia,1
27 mar 2020,Mexico,6
27 mar 2020,Spain,1
27 mar 2020,United States,4
27 mar 2020,Brazil,5
27 mar 2020,Argentina,65
28 mar 2020,Colombia,1
28 mar 2020,Argentina,77
29 mar 2020,Brazil,1
29 mar 2020,Ecuador,5
29 mar 2020,Honduras,6
29 mar 2020,Argentina,63
29 mar 2020,United States,2
30 mar 2020,Colombia,9
30 mar 2020,Peru,1
30 mar 2020,Brazil,1
30 mar 2020,Argentina,98
30 mar 2020,France,1
31 mar 2020,United States,3
31 mar 2020,Denmark,1
31 mar 2020,Paraguay,1
31 mar 2020,Colombia,1
31 mar 2020,Argentina,89
1 abr 2020,Bolivia,3
1 abr 2020,Chile,9
1 abr 2020,Guatemala,1
1 abr 2020,Brazil,2
1 abr 2020,Argentina,126
1 abr 2020,United States,1
2 abr 2020,Mexico,1
2 abr 2020,Brazil,20
2 abr 2020,Argentina,131
3 abr 2020,United States,1
3 abr 2020,Spain,6
3 abr 2020,Brazil,10
3 abr 2020,India,3
3 abr 2020,Argentina,113
4 abr 2020,Argentina,71
4 abr 2020,Mexico,1
5 abr 2020,Argentina,32
5 abr 2020,Uganda,1
6 abr 2020,Argentina,169
6 abr 2020,Chile,6
7 abr 2020,Argentina,104
8 abr 2020,Costa Rica,3
8 abr 2020,Paraguay,2
8 abr 2020,Spain,3
8 abr 2020,Argentina,89
8 abr 2020,United States,1
9 abr 2020,Portugal,7
9 abr 2020,Peru,1
9 abr 2020,Colombia,4
9 abr 2020,Argentina,37
9 abr 2020,United States,1
10 abr 2020,Mexico,3
10 abr 2020,Argentina,95
10 abr 2020,United States,7
11 abr 2020,Argentina,19
11 abr 2020,Mexico,16
11 abr 2020,Colombia,1
12 abr 2020,United States,3
12 abr 2020,Argentina,25
12 abr 2020,Chile,1
13 abr 2020,Chile,3
13 abr 2020,Spain,1
13 abr 2020,Argentina,187
13 abr 2020,United States,1
13 abr 2020,Mexico,4
14 abr 2020,Paraguay,1
14 abr 2020,Argentina,312
15 abr 2020,Mexico,3
15 abr 2020,Argentina,67
16 abr 2020,Mexico,5
16 abr 2020,Argentina,82
16 abr 2020,Chile,1
16 abr 2020,Nicaragua,6
17 abr 2020,Guatemala,1
17 abr 2020,United States,2
17 abr 2020,Argentina,282
17 abr 2020,Mexico,1
17 abr 2020,Paraguay,1
18 abr 2020,Chile,1
18 abr 2020,Argentina,73
18 abr 2020,Paraguay,2
18 abr 2020,Spain,2
19 abr 2020,United States,2
19 abr 2020,Costa Rica,1
19 abr 2020,Spain,1
19 abr 2020,Germany,1
19 abr 2020,Paraguay,1
19 abr 2020,Argentina,29
20 abr 2020,Argentina,207
20 abr 2020,Colombia,1
20 abr 2020,Costa Rica,1
20 abr 2020,Mexico,1
20 abr 2020,Paraguay,1
21 abr 2020,Argentina,157
21 abr 2020,Paraguay,1
21 abr 2020,Colombia,1
22 abr 2020,Argentina,86
22 abr 2020,United States,1
22 abr 2020,Paraguay,1
22 abr 2020,Chile,5
23 abr 2020,Türkiye,3
23 abr 2020,Chile,2
23 abr 2020,Argentina,180
23 abr 2020,United States,6
23 abr 2020,Paraguay,1
24 abr 2020,United States,2
24 abr 2020,Argentina,122
24 abr 2020,United Arab Emirates,1
25 abr 2020,Peru,7
25 abr 2020,Ukraine,1
25 abr 2020,Argentina,49
25 abr 2020,Italy,1
25 abr 2020,Colombia,2
25 abr 2020,Mexico,2
26 abr 2020,United States,1
26 abr 2020,Bolivia,3
26 abr 2020,Argentina,110
27 abr 2020,Paraguay,1
27 abr 2020,Colombia,1
27 abr 2020,Guatemala,1
27 abr 2020,Argentina,174
27 abr 2020,United States,4
27 abr 2020,Mexico,1
28 abr 2020,Bolivia,1
28 abr 2020,Mexico,3
28 abr 2020,Argentina,337
28 abr 2020,United States,3
29 abr 2020,Mexico,1
29 abr 2020,Paraguay,2
29 abr 2020,Spain,1
29 abr 2020,Colombia,3
29 abr 2020,Argentina,187
30 abr 2020,Paraguay,1
30 abr 2020,Argentina,141
30 abr 2020,United States,1
1 may 2020,Colombia,1
1 may 2020,United States,4
1 may 2020,Argentina,86
2 may 2020,Spain,1
2 may 2020,Mexico,1
2 may 2020,Argentina,129
2 may 2020,United States,1
2 may 2020,Ukraine,1
3 may 2020,Bolivia,1
3 may 2020,Argentina,82
3 may 2020,United States,1
4 may 2020,Netherlands,2
4 may 2020,Argentina,228
5 may 2020,United States,1
5 may 2020,Argentina,134
5 may 2020,Bolivia,1
6 may 2020,Uruguay,1
6 may 2020,United States,2
6 may 2020,Paraguay,2
6 may 2020,Colombia,1
6 may 2020,Argentina,100
6 may 2020,Mexico,2
6 may 2020,Peru,2
6 may 2020,Ireland,1
7 may 2020,Spain,4
7 may 2020,United States,1
7 may 2020,Argentina,94
8 may 2020,United States,1
8 may 2020,Colombia,1
8 may 2020,Argentina,132
9 may 2020,United States,2
9 may 2020,Spain,42
9 may 2020,Argentina,80
10 may 2020,Colombia,10
10 may 2020,Argentina,121
10 may 2020,United States,5
11 may 2020,Colombia,1
11 may 2020,Argentina,188
11 may 2020,United States,1
11 may 2020,Guatemala,1
11 may 2020,Bolivia,2
12 may 2020,United States,5
12 may 2020,France,2
12 may 2020,Argentina,159
13 may 2020,Chile,1
13 may 2020,Spain,2
13 may 2020,Argentina,116
13 may 2020,Peru,1
14 may 2020,France,1
14 may 2020,Paraguay,1
14 may 2020,Bolivia,1
14 may 2020,Argentina,71
14 may 2020,United States,1
15 may 2020,Argentina,33
15 may 2020,Mexico,1
16 may 2020,Argentina,16
17 may 2020,United States,1
17 may 2020,Uruguay,1
17 may 2020,Argentina,35
18 may 2020,Colombia,2
18 may 2020,Mexico,2
18 may 2020,Argentina,92
18 may 2020,Bolivia,1
19 may 2020,Colombia,3
19 may 2020,Argentina,168
19 may 2020,United States,2
19 may 2020,(not set),1
19 may 2020,Mexico,2
20 may 2020,Argentina,155
20 may 2020,Spain,8
20 may 2020,Chile,1
21 may 2020,Argentina,156
22 may 2020,Mexico,11
22 may 2020,Argentina,104
23 may 2020,Spain,1
23 may 2020,Argentina,36
24 may 2020,Argentina,15
24 may 2020,Spain,3
24 may 2020,Brazil,2
24 may 2020,Colombia,1
25 may 2020,Argentina,34
26 may 2020,Colombia,1
26 may 2020,Argentina,113
27 may 2020,Colombia,1
27 may 2020,United States,1
27 may 2020,Mexico,8
27 may 2020,Panama,1
27 may 2020,Argentina,81
28 may 2020,Argentina,147
28 may 2020,Switzerland,1
28 may 2020,Mexico,1
28 may 2020,Panama,1
28 may 2020,Spain,1
29 may 2020,Argentina,86
29 may 2020,Spain,2
29 may 2020,Paraguay,1
29 may 2020,Ecuador,1
29 may 2020,Mexico,50
29 may 2020,France,1
30 may 2020,Argentina,58
30 may 2020,Mexico,3
31 may 2020,Argentina,37
31 may 2020,El Salvador,1
31 may 2020,United States,1
31 may 2020,Brazil,1
31 may 2020,Bolivia,1
1 jun 2020,Argentina,91
1 jun 2020,Spain,2
1 jun 2020,Bolivia,1
1 jun 2020,(not set),1
1 jun 2020,Colombia,1
1 jun 2020,Mexico,1
1 jun 2020,Ecuador,1
2 jun 2020,Brazil,1
2 jun 2020,Peru,1
2 jun 2020,Ecuador,1
2 jun 2020,Argentina,60
2 jun 2020,France,2
2 jun 2020,Mexico,2
3 jun 2020,Ecuador,1
3 jun 2020,Argentina,102
4 jun 2020,Argentina,55
4 jun 2020,Spain,2
4 jun 2020,Mexico,2
4 jun 2020,(not set),1
5 jun 2020,China,1
5 jun 2020,Argentina,108
5 jun 2020,United States,1
5 jun 2020,Ecuador,2
6 jun 2020,Chile,1
6 jun 2020,Argentina,71
7 jun 2020,Peru,1
7 jun 2020,Germany,1
7 jun 2020,United States,2
7 jun 2020,Argentina,31
7 jun 2020,Paraguay,1
7 jun 2020,Spain,1
8 jun 2020,United States,2
8 jun 2020,Argentina,55
8 jun 2020,China,1
9 jun 2020,Brazil,1
9 jun 2020,Egypt,15
9 jun 2020,Argentina,92
9 jun 2020,France,8
9 jun 2020,Spain,1
9 jun 2020,Chile,1
9 jun 2020,Colombia,1
9 jun 2020,Mexico,1
9 jun 2020,United States,2
10 jun 2020,Germany,1
10 jun 2020,Paraguay,1
10 jun 2020,Peru,6
10 jun 2020,Argentina,147
10 jun 2020,United States,1
11 jun 2020,Argentina,56
11 jun 2020,Mexico,3
12 jun 2020,Argentina,66
12 jun 2020,Spain,1
12 jun 2020,United States,4
13 jun 2020,Argentina,73
13 jun 2020,United States,1
13 jun 2020,Chile,7
14 jun 2020,Spain,3
14 jun 2020,Chile,2
14 jun 2020,Argentina,24
14 jun 2020,Colombia,1
14 jun 2020,United States,2
15 jun 2020,El Salvador,1
15 jun 2020,Argentina,67
15 jun 2020,Mexico,10
15 jun 2020,United States,3
16 jun 2020,Argentina,34
16 jun 2020,United States,3
16 jun 2020,Spain,1
17 jun 2020,Paraguay,1
17 jun 2020,Argentina,73
17 jun 2020,Ecuador,2
17 jun 2020,Bolivia,1
17 jun 2020,United States,1
17 jun 2020,Mexico,1
17 jun 2020,Spain,1
17 jun 2020,Costa Rica,11
18 jun 2020,Argentina,79
19 jun 2020,Argentina,89
20 jun 2020,Ecuador,1
20 jun 2020,China,1
20 jun 2020,United States,1
20 jun 2020,Argentina,26
21 jun 2020,Argentina,46
21 jun 2020,Ecuador,1
21 jun 2020,United States,2
21 jun 2020,Spain,2
22 jun 2020,Peru,1
22 jun 2020,Netherlands,1
22 jun 2020,Mexico,1
22 jun 2020,Argentina,83
22 jun 2020,Brazil,1
22 jun 2020,Colombia,3
22 jun 2020,Spain,5
23 jun 2020,Paraguay,1
23 jun 2020,China,1
23 jun 2020,United States,1
23 jun 2020,Mexico,1
23 jun 2020,Uruguay,1
23 jun 2020,Argentina,53
24 jun 2020,Colombia,1
24 jun 2020,Spain,5
24 jun 2020,Argentina,34
25 jun 2020,Brazil,1
25 jun 2020,United States,1
25 jun 2020,Argentina,28
26 jun 2020,Paraguay,1
26 jun 2020,Argentina,32
26 jun 2020,Ecuador,5
27 jun 2020,Argentina,37
27 jun 2020,Chile,1
27 jun 2020,Uruguay,1
28 jun 2020,Argentina,17
28 jun 2020,Germany,1
28 jun 2020,Spain,1
28 jun 2020,Paraguay,1
29 jun 2020,Ecuador,1
29 jun 2020,Bolivia,1
29 jun 2020,Argentina,70
29 jun 2020,United States,1
29 jun 2020,Uruguay,1
30 jun 2020,Uruguay,1
30 jun 2020,Colombia,2
30 jun 2020,Argentina,43
30 jun 2020,Mexico,1
1 jul 2020,United States,7
1 jul 2020,Argentina,133
2 jul 2020,Costa Rica,1
2 jul 2020,Colombia,1
2 jul 2020,United States,2
2 jul 2020,Peru,1
2 jul 2020,Argentina,24
3 jul 2020,Cuba,2
3 jul 2020,Argentina,103
3 jul 2020,Mexico,1
4 jul 2020,Brazil,1
4 jul 2020,Argentina,42
5 jul 2020,Colombia,1
5 jul 2020,Argentina,23
6 jul 2020,Argentina,33
6 jul 2020,Peru,1
7 jul 2020,Brazil,1
7 jul 2020,Mexico,3
7 jul 2020,Argentina,41
8 jul 2020,United States,3
8 jul 2020,Chile,1
8 jul 2020,Paraguay,1
8 jul 2020,Dominican Republic,6
8 jul 2020,Argentina,94
9 jul 2020,Argentina,15
9 jul 2020,Denmark,1
10 jul 2020,Argentina,161
10 jul 2020,Colombia,2
10 jul 2020,Mexico,2
10 jul 2020,Germany,1
10 jul 2020,United States,1
10 jul 2020,Paraguay,3
10 jul 2020,Brazil,11
11 jul 2020,Argentina,49
11 jul 2020,Spain,1
11 jul 2020,Ecuador,2
11 jul 2020,Peru,7
12 jul 2020,Costa Rica,1
12 jul 2020,Argentina,48
13 jul 2020,Brazil,1
13 jul 2020,Mexico,1
13 jul 2020,Argentina,155
14 jul 2020,Argentina,65
14 jul 2020,Paraguay,1
14 jul 2020,Peru,1
14 jul 2020,Colombia,1
15 jul 2020,Brazil,1
15 jul 2020,Argentina,84
15 jul 2020,Costa Rica,4
15 jul 2020,United States,1
16 jul 2020,Argentina,64
16 jul 2020,Brazil,1
16 jul 2020,Bolivia,1
17 jul 2020,United States,4
17 jul 2020,Argentina,8
17 jul 2020,Spain,1
17 jul 2020,Uruguay,1
18 jul 2020,Brazil,1
18 jul 2020,United States,3
18 jul 2020,Argentina,43
19 jul 2020,Poland,15
19 jul 2020,Argentina,15
19 jul 2020,Brazil,4
19 jul 2020,Colombia,1
19 jul 2020,United States,1
19 jul 2020,Mexico,1
20 jul 2020,Argentina,38
20 jul 2020,United States,2
20 jul 2020,Mexico,1
20 jul 2020,(not set),1
20 jul 2020,Chile,1
21 jul 2020,Brazil,1
21 jul 2020,Colombia,3
21 jul 2020,Argentina,61
21 jul 2020,Paraguay,1
21 jul 2020,Mexico,1
22 jul 2020,Bolivia,2
22 jul 2020,Argentina,248
23 jul 2020,Bolivia,1
23 jul 2020,Argentina,38
24 jul 2020,Mexico,2
24 jul 2020,Argentina,33
25 jul 2020,Argentina,32
26 jul 2020,Bolivia,1
26 jul 2020,Chile,1
26 jul 2020,Guatemala,1
26 jul 2020,Argentina,9
26 jul 2020,Peru,1
27 jul 2020,Germany,1
27 jul 2020,Argentina,65
27 jul 2020,Canada,1
27 jul 2020,Mexico,3
27 jul 2020,Brazil,1
27 jul 2020,United States,12
27 jul 2020,Paraguay,1
28 jul 2020,Argentina,95
28 jul 2020,United States,14
28 jul 2020,Ecuador,7
29 jul 2020,Argentina,114
29 jul 2020,Uruguay,19
29 jul 2020,Sweden,3
29 jul 2020,Mexico,1
29 jul 2020,United States,1
